"";"name";"address";"city";"postal_code";"zone";"food";"food_sample";"ambient";"keywords";"menu";"target";"score";"opinions_count";"price";"opinions_count_log";"weekly_hours";"open_lunch";"open_dinner";"open_weekend";"latitude";"longitude";"dist_centre_km";"renda_mitjana_bruta"
"315";"RESTAURANTE PETIT MONTJUIC";"Carrer de Sant Isidre, 2";"Barcelona";"08004";"Poble Sec-Montjuïc";"Árabe, Mediterránea";"Cuscús de ternera o vegetal. Pack Vermut. Pack Anchoas. Pack Marranadeta. Boquerones. Milhojas de pollo/pescado/queso. Tapa tortillas patatas. Crema vegetal de temporada. Albóndigas con arroz. Berberechos.";"Informal, Bien calidad-precio.";"Terraza, Apto para mascotas, Económico, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos, Para amigos, Para jóvenes, Para familias.";9,3;539;20;6,29156913955832;25;TRUE;FALSE;TRUE;41,3709606;2,158546;2,02963265562587;32123
"316";"RESTAURANTE TUNATECA BALFEGÓ";"Avinguda Diagonal, 439";"Barcelona";"08036";"Eixample Esquerre";"Platillos y medias raciones, De fusión, Japonesa, Mediterránea";"Trilogía de sashimi. Nigiri de O-Toro. Uramaki de toro marinado con soja. Huevo roto con lomo de atún y trufa negra. Ostra y ventresca. Carpaccio de toro. Arroz ""socarrat"" con guiso de atún y romanescu. Armónica con glaseado Coreano. Parpatana deshuesada. Morrillo a baja temperatura. Pisto con cola de atún.";"Exclusivo, Original, Actual, Preferidos, Están de moda.";"Terraza, Más reservados, Cocina Non Stop, Platos para celíacos, Acceso movilidad reducida.";"Menú mediodía, Menú degustación, Menú para grupos";"Para amigos, Para cenas empresa, Para grupos, Para negocios.";9,3;2067;60;7,63433723562832;42;TRUE;TRUE;TRUE;41,3939382;2,1503364;1,82231262439048;53717
"317";"RESTAURANTE DHABA";"Passeig de Manuel Girona, 50";"Barcelona";"08034";"Sarrià-Pedralbes";"India";"Punjabi paneer, dados fritos de queso fresco rebozados con copos de maíz crujientes, harina y salsa de menta. Tandoori Dhaba Tikka, dados de pollo marinados con yogur, limón, jengibre, ajo y especias aromáticas. Malai Kofta, deliciosas empanadas de queso rellenas de especies indias, cocinadas con salsa cremosa de anacardos. Fish curry, dados de salmón noruego fresco aromatizado con hinojo y semillas de mostaza,cocinado en con salsa tradicional.";"Actual, Moderno y fashion.";"Terraza, Platos para celíacos, Abierto en domingo, Mesas redondas, Acceso movilidad reducida, Ticket restaurant, Sodexo.";"Unknown";"Para amigos, Para grupos, Para familias.";9,3;2817;30;7,94378269245863;39;TRUE;TRUE;TRUE;41,3911915;2,1249075;3,80302836070251;104963
"318";"RESTAURANTE D' STREET POKE & BOWLS";"Carrer de Sabino Arana, 36";"Barcelona";"08028";"Les Corts";"Sana, De fusión, Hawaiana, Internacional";"Poke bowl con salmón, arroz y kale, soja cítrica, cangrejo, edamames, pepino, semillas de sésamo. Poke bowl con gambas, arroz, soja dulce, setas, cangrejo, aguacate, cebolla crujiente. Poke roll con tofu, arroz, chilli agridulce, col lombarda, zanahoria, aguacate, kale (col rizada), semillas de sésamo. Tostadas. Tequeños. Yogures.";"Informal, Actual.";"Abierto en domingo.";"Unknown";"Para amigos, Para jóvenes.";9,3;374;20;5,92692602597041;58;TRUE;TRUE;TRUE;41,3862353;2,1251077;3,75868379314814;41480
"319";"RESTAURANTE GURIA TABERNA";"Carrer de Sant Pere, 30";"Sitges";"08870";"Alrededores";"Catalana, Mediterránea";"Tapas de anchoas. Chuleta de buey. Tortilla de bacalao. Mejillas con salsa de setas. Cochinillo. Pimientos del padrón. Foie. Callos. Torreznos";"Tradicional, Bien calidad-precio.";"Unknown";"Unknown";"Para grupos.";9,3;1898;20;7,54908271081229;37,5;TRUE;TRUE;TRUE;41,2353213;1,8086784;34,6176288761758;49096,9785191956
"320";"RESTAURANTE ROOSTER AND BUBBLES";"Pla de Palau, 12";"Barcelona";"08003";"La Barceloneta";"Catalana, Mediterránea, Regional española";"Pollo a l'ast, cebolla encurtida, tomates secos, rábano rojo, brotes verdes, salsa de mostaza y miel (ensalada o sandwich). Cordero a l'ast, cebolla encurtida, rábano rojo, pepino, queso feta, brotes verdes, salsa de yogur con hierbas frescas (ensalada o sandwich). Plato de cerdo a l'ast con patatas asadas y alioli. Canelón de pollo a l'ast con bechamel gratinado al horno.";"Informal, Bien calidad-precio, Actual.";"Cocina Non Stop, Comida para llevar, Abierto en domingo, Comida a domicilio, Mesas redondas.";"Carta a precio fijo";"Para amigos, Para jóvenes, Para familias.";9,3;1063;30;6,96979066990159;84;TRUE;TRUE;TRUE;41,3833822;2,1832894;1,17290137884557;34389
"321";"RESTAURANTE CAN VILAMARÍ";"Carrer de Provença, 32";"Barcelona";"08029";"Eixample Esquerre";"Catalana, Mediterránea";"Los platos estrella de Can Vilamarí son las paellas tradicionales, los pescados frescos a la brasa, los cortes de carne tierna, las croquetas caseras de jamón ibérico y la crema catalana como postre emblemático.";"Informal.";"Terraza (12 pax), Apto para mascotas.";"Menú mediodía, Menú infantil , Menú para grupos";"Para amigos, Para grupos, Para familias.";9,3;84;30;4,44265125649032;91;TRUE;TRUE;TRUE;41,3821644;2,1452455;2,14454936345532;50009
"322";"RESTAURANTE EAT MY TRIP";"Carrer del Consell de Cent, 378";"Barcelona";"08009";"Eixample Dret";"Sana, Tostadas";"Huevos escalfados sobre bollos suaves. Pollo desmenuzado con especias hawaianas. Bollos de bao al vapor rellenos de carne de cerdo. Quinoa al pesto rojo con dátiles. Hummus a base de zanahoria con semillas de calabaza.";"Bien calidad-precio, Actual, Preferidos, Están de moda.";"Brunch.";"Unknown";"Para grupos, Para amigos, Para ir con niños, Para jóvenes, Para familias.";9,3;1290;30;7,16317239084664;31,5;TRUE;FALSE;TRUE;41,3951579;2,1713509;0,914122196581203;56187
"323";"RESTAURANTE MARUYA";"Carrer de Sepúlveda, 42";"Barcelona";"08015";"Sant Antoni";"Japonesa";"Kimuchi (col picante coreana). Korokke (croqueta de verdura estilo japonés). Torikara (pollo rebozado al estilo japonés). Soboro don (bol de arroz con ternera picada cocida). Xialongbao (bola rellena de carne al vapor).";"Exótico, Informal, Actual.";"Unknown";"Unknown";"Para grupos, Para amigos, Para jóvenes.";9,3;304;30;5,72031177660741;22,5;TRUE;TRUE;TRUE;41,3803466;2,1586858;1,20724434235211;40775
"324";"RESTAURANTE LOKAL";"Carrer del Bruc, 118";"Barcelona";"08009";"Eixample Dret";"Tapas, Mediterránea";"Ensalada de rúcula y queso de cabra. Boquerones en vinagre. Calamares a la andaluza. Canelones de pato. Tataki de atún con guacamole. Tataki de salmón. Crujiente de rabo de buey. Crema catalana. Brownie con helado de vainilla.";"Informal, Rústico, Preferidos.";"Bodega bar, Terraza.";"Unknown";"Para amigos, Para cenas empresa, Para grupos, Para familias.";9,3;2218;30;7,70481192293259;39;TRUE;TRUE;TRUE;41,3962599;2,1671226;1,06037306081696;56187
"325";"RESTAURANTE SANT MIQUEL RESTAURANT";"Plaça Esglesia, 12";"Vallromanes";"08188";"Alrededores";"Mediterránea";"Arroz. Tartar de ternera. Salse. Tiramisú. Dados de salmón. Textura de fresa. Espalda de cabrito. Sardina fumada. Esfera de chocolate blanco. Sorbete de coco";"Con encanto, Romántico.";"Amantes del vino, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para negocios.";9,3;1167;30;7,06304816338817;30;TRUE;TRUE;TRUE;41,5315982;2,2982477;19,3234009311036;49096,9785191956
"326";"RESTAURANTE SALTERIO";"Carrer de Salomó ben Adret, 4";"Barcelona";"08002";"El Gòtic";"Sana, Mediterránea";"Sardo de tofu. Sardo clasico. Sardo de tofu con espinacas, setas y cebolla. Sardo de tomate con especias y tahini. Berengena con tahiniy pan crugiente. Sardo de Pesto. Sardo de setas. Té de yogur. Baklava.";"Rústico, Clásico, Con encanto.";"Abierto en domingo.";"Carta a precio fijo";"Para grupos, Para amigos, Para familias.";9,3;2119;30;7,65917136766606;86;TRUE;TRUE;TRUE;41,3825107;2,1760837;0,706763542722363;33754
"327";"RESTAURANTE MACROBIÓTIC ZEN";"Carrer de Muntaner, 12";"Barcelona";"08011";"Sant Antoni, Centro";"Sana, Vegetariana, Sana. Vegetariana.";"Risotto de arroz integral con remolacha. Mix de quinoa con guisantes y albahaca. Pastel de pera y almendras. Crema de calabaza. Sopas. Zumos. Pasteles.";"Informal.";"Terraza, Comida para llevar, Acceso movilidad reducida.";"Unknown";"Para amigos, Para grupos.";9,3;674;30;6,51471269087253;18;TRUE;FALSE;TRUE;41,3844584;2,1626164;0,68608670158125;45294
"328";"RESTAURANTE FOLKS BURGERS";"Avinguda de Sarrià, 69";"Barcelona";"08029";"Les Corts";"Americana, Hamburguesas";"La Folks (Doble disco de ternera picada, doble de queso fundido, picada de cebolla y bacon, salsa y pan brioche casero). Spicy Crispy Chicken (Pollo crujiente rebozado, lechuga, pepinillo, salsa chipotle, chipotle-mayo y pan brioche casero). Veggie Lover (Burger de Heura con doble de queso fundido, lechuga, pepinillos, salsa especial y pan brioche casero). Patatas Fritas. Chicken Fingers.";"Informal.";"Económico, Abierto en domingo.";"Unknown";"Para amigos.";9,3;417;20;6,03548143252476;26;TRUE;TRUE;TRUE;41,3907366;2,1401629;2,53459984140973;50009
"329";"RESTAURANTE ARC IRIS";"Carrer de Roger de Flor, 216";"Barcelona";"08013";"Eixample Dret";"Vegetariana";"Crema de lentejas. Lasaña de espinacas. Tallarines al pesto. Hamburguesa vegetal. Arroz negro con setas. Pastel de boniato. Ensalada vegetariana. Sopa vegetariana";"Informal, Bien calidad-precio, Con encanto.";"Económico, Comida para llevar, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para jóvenes, Para familias.";9,3;2704;20;7,90285719128058;18;TRUE;FALSE;TRUE;41,3998845;2,171453;1,43873958764646;40008
"330";"RESTAURANTE PIZZA CIRCUS";"Carrer Nou de la Rambla, 40";"Barcelona";"08001";"El Raval";"Italiana, Pizzería";"Tabla de embutidos italianos. Ensalada verde con naranja, hinojo, olivas negras y cebolla cruda. Pizza margharita. Pizza 4 quesos. Pizza calzone. Pizza calzone vegetariana. Pizza capricciosa. Pizza tartufata.";"Informal.";"Cocina Non Stop, Comida para llevar, Abierto en domingo.";"Unknown";"Para amigos.";9,3;3333;20;8,11192806331074;75;TRUE;TRUE;TRUE;41,3778452;2,1728957;1,04551766806248;27000
"331";"RESTAURANTE ANTIGUA";"Carrer de Marià Cubí, 59";"Barcelona";"08006";"St Gervasi-Santaló";"Creativa, Mediterránea";"Huevo de corral poché, crujiente de patata paja, compota de cebolla, sobrasada y aromas de trufa. Langostinos marinados y marcados, vieiras, emulsión de su coral, toques de tartufo bianco y mousse de limon grass. Regalo de la tierra: solomillo de buey de pasto, en sorpresa de foie y trufa, patata y albahaca tratada como puré y su propio jugo al oporto.";"Con encanto, Romántico, Preferidos.";"Más reservados, Platos para celíacos, Mesas redondas, Video.";"Unknown";"Para amigos.";9,3;33332;42,5;10,4143031762521;77;TRUE;TRUE;TRUE;41,3980086;2,1492952;2,12614370026291;62977
"332";"RESTAURANTE LA CABRERA CASA DE CARNES";"Carrer de la Diputació, 239";"Barcelona";"08007";"Eixample Dret";"Carnes, Argentina, Pescados";"Tomahawk x kg. Tbone x kg. Parrillada de vegetales. Corte del mes x kg. Pollo de corral grillado con manteca de hierbas. Milanesa de pollo. Milanesa de pollo napolitana. Milanesa de bife de chorizo. Bife de vacio. Lomo grillado. Entraña. Wagyu x kg. Ojo de bife. Pesca del dia. Salmon con vegetales grillados. Pulpo a las brasas. Empanada humita. Empanada de carne estilo La Cabrera. Empanada de espinaca y muzarella. Morcilla. Chorizo criollo de rueda. Provoleta completa. Ensaladilla rusa con gambas. Burrata sobre tartar de tomates italianos y aguacate. Degustación de quesos. Langostinos grillados a la provenzal. Ravioles de verdura con salsa bolognesa. Sorrentino de jamón y queso con salsa cuatro quesos. Rigatoni al pesto genovés.";"Informal, Actual.";"Terraza, Amantes del vino, Abierto en domingo, Mesas redondas, Acceso movilidad reducida.";"Carta a precio fijo";"Para amigos, Para grupos, Para jóvenes, Para familias.";9,3;845;42,5;6,74051935960622;52,5;TRUE;TRUE;TRUE;41,3887251;2,1646164;0,496609723262985;63545
"333";"RESTAURANTE LA PUNTA DE SITGES";"Carrer Sant Damià, 14";"Sitges";"08870";"Alrededores";"Sana, Tapas, Carnes, Pescados, Embutidos, Mediterránea";"Pulpo. Toblerone. Ensalada de burrata. Pastel de zanahoria. Bravas con queso. Croquetas. Croquetas de chipirón. Pastel de queso. Coulant de chocolate blanco";"Con encanto.";"Terraza, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos.";9,3;1832;42,5;7,5137092478397;43;TRUE;TRUE;TRUE;41,2365756;1,8122125;34,2913095006993;49096,9785191956
"334";"RESTAURANTE JAY'S JAPONÉS";"Carrer de Tuset, 19";"Barcelona";"08006";"St Gervasi-Santaló";"Japonesa";"Bogavante Uramaki. Hotate Flambe. Ebi Panko. Futomaki, Snow Crab. Nigirs. Sashimi. Makis. Bacalao negro de Alaska. Tataki de ternera Wagyu. Tiramisú de té verde. Degustación de Mochis. Cócteles exóticos.";"Exclusivo, Original, Actual, Moderno y fashion, Están de moda.";"Disco y baile, Música y copas, Nuevos.";"Unknown";"Para amigos, Para grupos, Para jóvenes.";9,3;616;42,5;6,42486902390539;17,5;FALSE;TRUE;TRUE;41,3963322;2,1513842;1,87675557084325;62977
"335";"RESTAURANTE SUSHI BAR LOUIS";"Carrer de Modolell, 2";"Barcelona";"08021";"St Gervasi-Bonanova";"Asiática";"Ostras. Marisco. Sashimi mixto. Roll de hosomaki. Nigiris variados. Roll futomaki. Roll uramaki. Sashimis. Cerveza. Entrantes";"Informal, Bien calidad-precio.";"Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos.";9,3;227;30;5,42934562895444;60;TRUE;TRUE;TRUE;41,3853354;2,077364;7,74750370920285;106734
"336";"RESTAURANTE GYOZA BISTRÓ";"Carrer de la Diputació, 312";"Barcelona";"08009";"Eixample Dret";"De fusión, Japonesa, Mediterránea";"Gyoza de Bikini ibérico trufado. Gyoza de Berenjena confitada con miso blanco. Gyoza de Solomillo al Café de París. Gyoza de pato laqueado con salsa de foie. Gyoza de pollo Teriyaki con soja y sésamo. Gyoza de Rabo de Toro con romero.";"Informal, Bien calidad-precio, Actual.";"Comida para llevar, Comida a domicilio, Mesas redondas, Acceso movilidad reducida.";"Carta a precio fijo";"Para amigos, Para jóvenes, Para familias.";9,3;841;20;6,73578001424233;45;TRUE;TRUE;TRUE;41,3942485;2,1723396;0,828293273300314;56187
"337";"RESTAURANTE GAT BLAU";"Carrer del Comte Borrell, 122";"Barcelona";"08015";"Eixample Esquerre";"Biológica, Sana, De mercado";"Puerros confitados con coles de Bruselas y aceite de cebollino. Sardina con tapenade y puré de hinojo  a la brasa. Espaguetis eco al pesto de rúcula. Arroz cremoso de sepia. Tartar de atún con crema de hinojo. Terrina de lomo de conejo escabechado con puré de guisantes.";"Bien calidad-precio.";"Unknown";"Menú noche , Menú fin de semana ";"Unknown";9,3;1391;30;7,23849684089437;22,5;TRUE;TRUE;TRUE;41,3818725;2,1568973;1,24168582825128;40775
"338";"RESTAURANTE IAKNI";"Carrer de Vilamarí, 3";"Barcelona";"08015";"Sant Antoni";"Libanesa";"Ensalada de verduras. Pan tostado con Sumac. Crema de Garbanzos con tahini. Hummus bi Tahini. Coliflor, calabacin, berenjena y patata. Tiras de ternera con cebolla y perejil. Taratór. Halum. Fattush. Tabbule. Falafel. Halawa. Ashtalia.";"Original, Informal, Bien calidad-precio, Actual, Preferidos.";"Unknown";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para jóvenes, Para familias.";9,3;831;30;6,72383244082121;36,5;TRUE;TRUE;TRUE;41,376276;2,1525581;1,88995711937024;40775
"339";"RESTAURANTE MALEDUCAT";"Carrer de Manso, 54";"Barcelona";"08015";"Sant Antoni";"Tapas. Medias raciones, Internacional, Mediterránea";"Anchoa Codesa de Laredo. Paletilla ibérica “Maldonado” 100% de bellota. Morrillo ibérico de bellota “Maldonado”. Ostra Fine de Claire nº 2 de Thierry: (al natural con limón y pimienta, con gazpacho de piparra y hierbas, escabechada en jugo de pollo asado). Ensalada templada de alcachofas del Prat, Crema de tupinambo. Jamón de pato y vinagreta de naranja. Puerros templados, vinagreta de avellana. Coquelet escabechado. Lentejas aliñadas. Huevos fritos. Rib Eye de vaca madurada 40 días. Arroz seco de paloma torcaz. Pichón de “Bresse” asado.";"Informal, Tradicional, Actual, Preferidos.";"Terraza, Gastrobar, Nuevos, Acceso movilidad reducida.";"Carta a precio fijo";"Para grupos, Para amigos, Para jóvenes, Para familias.";9,3;545;30;6,30261897574491;37,5;TRUE;TRUE;TRUE;41,377259;2,1615867;1,29671433946798;40775
"340";"RESTAURANTE SUN TAKA";"Carrer del Bruc, 146";"Barcelona";"08037";"Centro";"Japonesa";"Edamame. Iberico buta gyoza. Tocino a baja temperatura guisada al estilo japonés. Miso shiro. Tofu salada. Yakisoba. Nigiris de calamar. Ostra con ponzu. Mejillones del Delta con sake, pasta picante de yuzu y verduras.";"Informal, Bien calidad-precio.";"Abierto en domingo.";"Unknown";"Para grupos, Para amigos, Para jóvenes.";9,3;982;30;6,89060912014717;19;TRUE;TRUE;TRUE;41,3973345;2,1657073;1,2075041100005;50106
"341";"RESTAURANTE DÉJÀ BURG";"Carrer de Corsega, 216";"Barcelona";"08036";"Eixample Esquerre";"Hamburguesas";"Ensalada de espinacas. Ensalada de cabra. Carpaciio de champiñones. Burrito vegetal. La de ceps. La de escalivada. La de roquefort. La pampera. La de chili. La de foie. La ibérica. La star burg. La vegan burg. La americana. El de pollo.";"Informal, Bien calidad-precio, Actual.";"Económico.";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para jóvenes, Para familias.";9,3;966;20;6,87419849545329;30;TRUE;TRUE;TRUE;41,3917731;2,1532199;1,50655959922157;53717
"342";"RESTAURANTE LAB RESTAURANT";"Carrer de Rossend Arús, 12";"Barcelona";"08014";"Sants";"Creativa, De autor";"La Vid. Ajoblanco de invierno. Helado de 3 colores. Blini aéreo. Canelón a la brasa. Papillote. Sonido, gusto y memória. El musgo. Caza, ruibarbo y trufa. Piña colada. Pasta Bianca.";"Exclusivo, Moderno y fashion, Preferidos, Están de moda.";"Grandes chefs.";"Unknown";"Para cenas empresa, Para grupos, Para negocios.";9,3;750;60;6,62140565176413;22,5;TRUE;TRUE;TRUE;41,3731719;2,1373405;3,13958790779763;37443
"343";"RESTAURANTE CAN SARDI";"Carrer de Pepe Rubianes, 25";"Barcelona";"08003";"La Barceloneta";"Casera, Catalana, Pescados, Mediterránea";"Pasta fresca. Raviolis de calamares. Spaghetti a la Chitarra. Calamares a la plancha. Mejillones de roca. Tempura de bacalao y escarolas salteadas. Prosciutto di tono. Baccalà a la mediterranea. Gambas a la vernaccia. Fregola sarda a la cabra de mar. Pescados a la plancha. Culurgiones. Tabla Sarda.";"Informal, Tradicional, Bien calidad-precio.";"Abierto en domingo.";"Unknown";"Para amigos, Para familias.";9,3;632;30;6,45047042214418;30;TRUE;TRUE;TRUE;41,3786578;2,1905772;1,9461879503367;34389
"344";"RESTAURANTE HIRAYA";"Carrer d'Ausiàs Marc, 127";"Barcelona";"08013";"Eixample Dret";"Asiática, Japonesa";"Ensalada de Tataki de Bonito ﬂameado. Tempura de variado de Verdura en juliana. Barbacoa de Ternera al Estilo Japonés. Chirashidon. Udon de marisco. Udon de Sukiyaki. Tataki de atún picante. Tataki de bonito ﬂameado. Tartar de salmón con mango y aguacate. Tataki de magre de pato, Gyozas de pollo.";"Informal, Clásico, Bien calidad-precio.";"Unknown";"Carta a precio fijo";"Para grupos, Para amigos, Para jóvenes, Para familias.";9,3;764;20;6,63987583382654;42;TRUE;TRUE;TRUE;41,3962531;2,1820109;1,43194117667479;40008
